,_id,title,price,address,car_boxes,rooms,bathroms,squareM,levels,date_post,description,url
701,62147eba4def088bf76faa4d,PRECIOSO DEPARTAMENTO EN LA MEJOR ZONA DE POLANCO RENTA CON TERRAZA,"$ 103,000 ","Polanco, Miguel Hidalgo",2,3,3.5,260,,01/10/21,"['\n                ', 'PRECIOSO DEPARTAMENTO EN LA MEJOR ZONA DE POLANCO RENTA CON TERRAZAS CALLE TRANQUILA SOLO 4 VECINOS EXCLUSIVO Y NUEVO EDIFICIO.', ' ', '$103,000 Renta', ' ', '260 M2', ' ', '3 Recamaras con balcon', ' ', '3.5 Baños', ' ', '2 Lugares de estacionamientos', ' ', 'Sala y comedor con salida a la terraza privada', ' ', 'Family room', ' ', 'Cocina cerrada', ' ', 'Área de lavandería', ' ', 'Cuarto de servicio con baño', ' ', 'Bodega', ' ', 'Seguridad 24/7', ' ', 'La mejor ubicación de Polanco', ' ', 'Calle tranquila, bonita y super segura', ' ', 'Cerca de todo, MASARYK Y PARQUE LINCOLN.', ' ', 'LORY SANDOVAL', ' ', ' ', '\n            ']",https://www.lamudi.com.mx/precioso-departamento-en-la-mejor-zona-de-polanco-renta-con-terraza.html
702,62147ebb4def088bf76faa4e,"Renta de departamento en Tacuba, Miguel Hidalgo ID: 43797","$ 19,000 ","Calle Mar Negro 113 Tacuba, Miguel Hidalgo",2,3,2,108,,,"['\n                [ARR] ID HM: 43797.', '\n', '\nEntérate de todos los beneficios al rentar con Houm:', '\n* No te pedimos aval.', '\n* Asistencia e intermediación con el propietario.', '\n* Firma tu contrato online.', '\n* Renta sin burocracia, papeleos y mucho más rápido.', '\n', '\n', '\nDepartamento en renta, ubicado en la alcaldía Miguel Hidalgo, colonia Tacuba. Departamento de 3 recámaras con clóset, amplia estancia principal, cocina integral, área de lavado, terraza privada. Con una superficie total de 108 m2.', '\nUbicación ideal, cercana a puntos importantes de la ciudad. Fácil acceso a vías principales de comunicación como: Periferico Norte, Calzada Tacuba, Marina Nacional', '\n', '\nPrincipales características de la propiedad: ', '\nMANTENIMIENTO INCLUIDO', '\n3 Recámaras con clóset (recámara principal con baño completo)', '\nAmplia estancia principal', '\nTerraza Privada', '\n2 Estacionamientos libres', '\nCocina equipada', '\nHorno', '\nCampana', '\nCocina empotrada ', '\nRieles para cortinas', '\nLuminaria', '\nConexión para lavadora', '\n', '\nDocumentos para poder rentar con nosotros:', '\n- INE o pasaporte.', '\n- 3 últimos comprobantes de ingresos y/o recibos de nómina.', '\n- Buró de crédito.', '\n- 6 referencias (3 familiares y 3 no familiares).', '\n', '\nEn caso de ser extranjero también se necesita: ', '\nVisa de residencia temporal o de visitante con permiso para realizar actividades remuneradas. *Si vienes a trabajar en una empresa mexicana se necesita una carta laboral.', '\n', '\nIMPORTANTE:', '\n- Se deben demostrar ingresos de 3 veces el valor de la renta.', '\n- En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad. ', '\n- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.', '\n', '\n¡Comienza una nueva etapa con Houm! Fácil, rápido, contigo.', '\n', '\n[ARR] ID HM: 43797.\n            ']",https://www.lamudi.com.mx/renta-de-departamento-en-tacuba-miguel-hidalgo-id-43797.html
703,62147ebb4def088bf76faa4f,DEPARTAMENTO EN RENTA AMSTERDAM SANTA FE,"$ 28,000 ","Av. Santa Fe 482 Santa Fe Cuajimalpa, Cuajimalpa de Morelos",2,2,2,122,,,"['\n                ', 'Departamento en City Santa Fe, Torre Amsterdam, de 122m2, con vista al Parque La Mexicana.', ' ', ' Cuenta con 2 recamaras, 2 baños, 2 estacionamientos, cuarto de lavado, cocina abierta, estancia comedor con vista al parque de La Mexicana, ubicado en piso alto.', ' ', ' El desarrollo cuenta con; alberca, ludoteca, gimnasio, jacuzzi, sauna, vapor, área infantil, jardín para mascotas, zona comercial cercana en Avenida Santa Fe.', ' ', ' A pasos de City Market, Sams, Costco, acceso inmediato a Parque la Mexicana.', ' ', ' ', 'RENTA $28,000 Cuota de MANTENIMIENTO INCLUIDO', '\n            ']",https://www.lamudi.com.mx/departamento-en-renta-amsterdam-santa-fe.html
704,62147ebb4def088bf76faa50,DEPARTAMENTO EN RENTA AMUEBLADO EN SANTA FE,"$ 11,500 ","Corpus Christi, Álvaro Obregón",1,2,2,80,1,,"['\n                ', 'Renta de departamento amueblado', '\n', '- 2 recamaras', '\n', '- cocina equipada con utensilios', '\n', '- refrigerador ', '\n', '- cuarto de lavado', '\n', '- 1 cajón de estacionamiento', '\n', '- vigilancia 24 horas', '\n', 'CERCA DE UNIVERSIDAD IBEROAMERICANA ,. EasyBroker ID: EB-IQ7807', '\n            ']",https://www.lamudi.com.mx/departamento-en-renta-amueblado-en-santa-fe-1.html
705,62147ebb4def088bf76faa51,RENTA DEPTO EN CALLE ARQUIMIDES  POLANCO NUEVO A ESTRENAR,"$ 56,000 ","Polanco, Miguel Hidalgo",2,3,3,172,1,,"['\n                ', 'Se rentan departamentos nuevos en Polanco.', '\n', 'Con una superficie de 172 M2 más bodegas que van desde 4.37  hasta 7.3 M2. ', '\n', 'Estos departamentos tienen recámara principal exterior con vestidor, baño y macetero (balcón), recámara secundaria interior con baño, tercera recámara o family con baño completo; lavandería, estancia amplia con cocina abierta y macetero (balcón), 2 cajones de estacionamiento, elevador directo al departamento, seguridad 24 horas y están listos para que los estrenes hoy. ', '\n', '\n', '¿Qué esperas? Múdate a Polanco por solo $56000.00 pesos negociables! ', '\n', '\n', 'Ricardo Perdomo te da información y citas en el 55 5454 8530. EasyBroker ID: EB-HJ5613', '\n            ']",https://www.lamudi.com.mx/renta-depto-en-calle-arquimides-polanco-nuevo-a-estrenar.html
706,62147ebb4def088bf76faa52,"PENTHOUSE RENTA, COL. NAPOLES, BENITO JUÁREZ, CIUDAD DE MEXICO.","$ 25,000 ",Tennessee 35 Benito Juárez,2,3,2,289,1,,"['\n                ', 'Penthouse 289 m2, 3 Recamaras principal jacuzzi, vestidor y balcón al exterior, 2 recamaras con closet, 2 baños ( uno completo y medio de visitas) cuarto de lavado, cuarto de servicio ( con baño completo) terraza, 2 lugares de estacionamiento, elevador, vigilancia las 24 horas. La renta ya incluye mantenimiento.\xa0', '\n            ']",https://www.lamudi.com.mx/penthouse-renta-col-napoles-benito-juarez-ciudad-de-mexico.html
707,62147ebb4def088bf76faa53,"HOSPITAL PEMEX, ANGELES DE EL PEDREGAL DEPARTAMENTO EN RENTA .","$ 12,000 ","Rincón del Pedregal, Tlalpan",1,2,1,70,1,28/01/22,"['\n                ', 'COMUNICARSE A 5.5.4.6.0.4.7.6.5.8. PARA MAS INFORMES\xa0', ' ', 'RENTA DE DEPARTAMENTO\xa0', ' ', 'PERIFÉRICO SUR 3301 EXCELENTE UBICACION A ESPALDAS DE HOSPITAL PEMEX Y A 5 MINUTOS DE HOSPITAL ANGELES DE EL PEDREGAL\xa0', ' ', 'PLANTA BAJA\xa0', ' ', '70MTS\xa0', ' ', 'DOS RECAMARAS\xa0', ' ', 'BAÑO COMPLETO\xa0', ' ', 'SALA COMEDOR CON ACCESO A UN AMPLIO JARDÍN COMPARTIDO AMPLIA E ILUMINADO .\xa0', ' ', 'ÁREA DE LAVADO .\xa0', ' ', 'COCINA INTEGRAL .\xa0', ' ', '1 ESTACIONAMIENTO INDEPENDIENTE\xa0', ' ', 'RENTA $12,000 MANTENIMIENTO INCLUIDO\xa0', ' ', 'VIGILANCIA 24 HORAS\xa0', ' ', 'ACCESO CONTROLADO', '\n            ']",https://www.lamudi.com.mx/hospital-pemex-angeles-de-el-pedregal-departamento-en-renta.html
708,62147ebc4def088bf76faa54,"Renta de departamento en Centro, Cuauhtémoc ID: 56195","$ 10,500 ","Leandro Valle Centro, Cuauhtémoc",,1,1,80,,,"['\n                [ARR] ID HOUM: 56195', '\n[ARR] ID HM: 56195.', '\nEntérate de todos los beneficios al rentar con Houm:', '\n* No te pedimos aval.', '\n* Asistencia e intermediación con el propietario.', '\n* Firma tu contrato online.', '\n* Renta sin burocracia, papeleos y mucho más rápido.', '\n', '\nDepartamento en renta, ubicado en la alcaldía Cuauhtémoc/colonia Centro [a un costado de la iglesia de santo Domingo], con una superficie total de 80 m2.', '\nUbicación ideal, cercana a puntos importantes de la ciudad. ', '\nPrincipales características de la propiedad: ', '\n', '\n•\tRecámara (1)  ', '\n•\tBaño (1)', '\n•\tBodega ', '\n•\tCocina equipada', '\n•\tHorno', '\n•\tCampana', '\n•\tCocina empotrada', '\n•\tComedor ', '\n•\tRieles para cortinas', '\n•\tLuminaria', '\n•\tCuarto de lavado ', '\n•\tConexión para lavadora', '\n•\tClosets', '\n•\tPiso de duela laminada', '\n', '\nPrincipales características del edificio y amenidades: ', '\n•\tBicicletero', '\n', '\nDocumentos para poder rentar con nosotros:', '\n- INE o pasaporte.', '\n- 3 últimos comprobantes de ingresos y/o recibos de nómina.', '\n- Buró de crédito.', '\n- 6 referencias (3 familiares y 3 no familiares).', '\n', '\nEn caso de ser extranjero también se necesita: ', '\n•\tVisa de residencia temporal o de visitante con permiso para realizar actividades remuneradas. *Si vienes a trabajar en una empresa mexicana se necesita una carta laboral.', '\n', '\nIMPORTANTE:', '\n- Se deben demostrar ingresos de 3 veces el valor de la renta.', '\n- En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad. ', '\n- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.', '\n', '\n¡Comienza una nueva etapa con Houm! Fácil, rápido, contigo.', '\n', '\n[ARR] ID HM: 56195.\n            ']",https://www.lamudi.com.mx/renta-de-departamento-en-centro-cuauhtemoc-id-56195.html
709,62147ebc4def088bf76faa55,"Renta de departamento en Roma Sur, Cuauhtémoc ID: 55892","$ 18,000 ","Monterrey Roma Sur, Cuauhtémoc",1,2,2,93,,,"['\n                [ARR] ID HOUM: 55892', '\n[ARR] ID HM: 55892.', '\nEntérate de todos los beneficios al rentar con Houm:', '\n* No te pedimos aval.', '\n* Asistencia e intermediación con el propietario.', '\n* Firma tu contrato online.', '\n* Renta sin burocracia, papeleos y mucho más rápido.', '\n', '\nDepartamento en renta, ubicado en la alcaldía Cuauhtémoc/colonia Roma Sur [a 5 minutos de centro medico], con una superficie total de 93 m2.', '\nUbicación ideal, cercana a puntos importantes de la ciudad. ', '\nPrincipales características de la propiedad: ', '\nMANTENIMIENTO INCLUIDO', '\n•\tRecámara (2)  ', '\n•\tBaño (2)', '\n•\tEscaleras', '\n•\tEstacionamiento: si (Es compartido: Si)', '\n•\tCocina equipada', '\n•\tHorno', '\n•\tCampana', '\n•\tCocina empotrada', '\n•\tComedor ', '\n•\tRieles para cortinas', '\n•\tLuminaria', '\n•\tCuarto de lavado ', '\n•\tConexión para lavadora', '\n•\tIntercom/Intercomunicador', '\n•\tClosets', '\n•\tPiso de duela laminada', '\n', '\nPrincipales características del edificio y amenidades: ', '\n•\tVigilancia 24 horas', '\n', '\nDocumentos para poder rentar con nosotros:', '\n- INE o pasaporte.', '\n- 3 últimos comprobantes de ingresos y/o recibos de nómina.', '\n- Buró de crédito.', '\n- 6 referencias (3 familiares y 3 no familiares).', '\n', '\nEn caso de ser extranjero también se necesita: ', '\n•\tVisa de residencia temporal o de visitante con permiso para realizar actividades remuneradas. *Si vienes a trabajar en una empresa mexicana se necesita una carta laboral.', '\n', '\nIMPORTANTE:', '\n- Se deben demostrar ingresos de 3 veces el valor de la renta.', '\n- En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad. ', '\n- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.', '\n', '\n¡Comienza una nueva etapa con Houm! Fácil, rápido, contigo.', '\n', '\n[ARR] ID HM: 55892.\n            ']",https://www.lamudi.com.mx/renta-de-departamento-en-roma-sur-cuauhtemoc-id-55892.html
710,62147ebc4def088bf76faa56,"Renta de departamento en Polanco II Sección, Miguel Hidalgo ID: 56215","$ 53,000 ","Platón Polanco, Miguel Hidalgo",2,3,3,100,,,"['\n                [ARR] ID HM: 56215.', '\n ', '\nEntérate de todos los beneficios al rentar con Houm:', '\n* No te pedimos aval.', '\n* Asistencia e intermediación con el propietario.', '\n* Firma tu contrato online.', '\n* Renta sin burocracia, papeleos y mucho más rápido.', '\n', '\n', '\nExclusivo departamento en renta, ubicado en la alcaldía Miguel Hidalgo, colonia Polanco II sección, con una superficie total de 100m2.', '\nAlrededor a menos de 10 minutos caminando encuentran varios clubes y supermercados como el Costco y Sam´s Club, Waltmart Express, Chedraui Selecto y Soriana Miyana; exclusivos centros comerciales como Plaza Antara y Plaza Carso. Enfrente se encuentra El Palacio de Hierro; también tiene conexiones a avenidas importantes como Presidente Masaryk, Ejercito Nacional y el Anillo Periferico.', '\n', '\nPrincipales características de la propiedad: ', '\n', '\n- 3 Recámaras con clósets integrados', '\n- Área de sala-comedor', '\n- Cocina equipada estilo americana', '\n- Cuarto de lavado', '\n- Armario para la despensa', '\n- 3 Baños completos', '\n- 1 tina', '\n- 1/2 Baño', '\n- Área de estudio', '\n- 2 cajones de estacionamiento ', '\n', '\nPiso:  1', '\n', '\nPrincipales características del edificio y amenidades: ', '\n- Vigilancia las 24hrs', '\n- Elevador', '\n- Bicicletero', '\n', '\nDocumentos para poder rentar con nosotros:', '\n- INE o pasaporte.', '\n- 3 últimos comprobantes de ingresos y/o recibos de nómina.', '\n- Buró de crédito.', '\n- 6 referencias (3 familiares y 3 no familiares).', '\n', '\nEn caso de ser extranjero también se necesita: ', '\nVisa de residencia temporal o de visitante con permiso para realizar actividades remuneradas. *Si vienes a trabajar en una empresa mexicana se necesita una carta laboral.', '\n', '\nIMPORTANTE:', '\n- Se deben demostrar ingresos de 3 veces el valor de la renta.', '\n- En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad. ', '\n- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.', '\n', '\n¡Comienza una nueva etapa con Houm! Fácil, rápido, contigo.', '\n', '\n[ARR] ID HM: 56215.\n            ']",https://www.lamudi.com.mx/renta-de-departamento-en-polanco-ii-seccion-miguel-hidalgo-id-56215.html
711,62147ebc4def088bf76faa57,"Renta de departamento en Insurgentes Mixcoac, Benito Juárez ID: 49555","$ 18,900 ","Calle Cadiz Insurgentes Mixcoac, Benito Juárez",1,2,2,136,,,"['\n                [ARR] ID HM: 49555.', '\n', '\nEntérate de todos los beneficios al rentar con Houm:', '\n* No te pedimos aval. ', '\n* Asistencia e intermediación con el propietario.', '\n* Firma tu contrato online.', '\n* Renta sin burocracia, papeleos y mucho más rápido.', '\n', '\nDepartamento en renta, ubicado en la alcaldía Benito Juárez colonia Insurgentes Mixcoac cerca de avenidas principales como Avenida Insurgentes y Avenida Rio Mixcoac, también se encontrara a 5 minutos la estación del metro Mixcoac correspondiente a la linea 7 del metro, cuenta con una superficie total de 136 m2.', '\n', '\nUbicación ideal, cercana a puntos importantes de la ciudad. ', '\n', '\nPrincipales características de la propiedad: ', '\n', '\n•\t2 Recamaras', '\n•\t2 Baños completos', '\n•\t1 Estacionamiento individual', '\n•\tHorno', '\n•\tCampana', '\n•\tCocina empotrada', '\n•\tComedor ', '\n•\tRieles para cortinas', '\n•\tLuminaria', '\n•\tCuarto de lavado ', '\n•\tConexión para lavadora', '\n•\tPlanta Baja', '\n•\t1 Departamento por piso ', '\n•\tIntercomunicador', '\n•\tClosets', '\n•\tPiso de duela laminada', '\n•\tTerraza propia', '\n•\tCuarto de servicio con baño completo ', '\n', '\nPrincipales características del edificio y amenidades: ', '\n', '\n•\tElevador', '\n•\tPortero', '\n', '\nDocumentos para poder rentar con nosotros:', '\n- INE o pasaporte', '\n- 3 últimos comprobantes de ingresos y/o recibos de nómina', '\n- Buró de crédito', '\n- 6 referencias (3 familiares y 3 no familiares)', '\n', '\nEn caso de ser extranjero también se necesita: ', '\n•\tVisa de residencia temporal o de visitante con permiso para realizar actividades remuneradas. *Si vienes a trabajar en una empresa mexicana se necesita una carta laboral.', '\n', '\nIMPORTANTE:', '\n- Se deben demostrar ingresos de 3 veces el valor de la renta.', '\n- En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad. ', '\n- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.', '\n', '\n¡Comienza una nueva etapa con Houm! Fácil, rápido, contigo.!', '\n', '\n[ARR] ID HM: 49555.\n            ']",https://www.lamudi.com.mx/renta-de-departamento-en-insurgentes-mixcoac-benito-juarez-id-49555.html
712,62147ebc4def088bf76faa58,"Renta de departamento en Polanco I Sección, Miguel Hidalgo ID: 49716","$ 39,000 ","José Luis Lagrange Polanco, Miguel Hidalgo",2,3,2,300,,,"['\n                [ARR] ID HM: 49716.', '\n', '\nEntérate de todos los beneficios al rentar con Houm:', '\n* No te pedimos aval.', '\n* Asistencia e intermediación con el propietario.', '\n* Firma tu contrato online.', '\n* Renta sin burocracia, papeleos y mucho más rápido.', '\n', '\n', '\nDepartamento en renta, ubicado en la alcaldíaM Miguel Hidalgo, en Polanco, departamento de 3 recámaras, amplia estancia principal, ante comedor, cocina integral, área de lavado, cuarto de servicio con una superficie total de 300m2.', '\nUbicación ideal, cercana a puntos importantes de la ciudad, con fácil acceso a principales vías de comunicación como: Periferico Norte, Av Río San Joaquín, Av Marina Nacional.', '\n', '\nPrincipales características de la propiedad: ', '\n2 Estacionamientos libres', '\n3 Recámaras con clóset (recámara principal con baño completo)', '\nAmplia estancia principal', '\nAnte comedor', '\nCocina equipada', '\nHorno', '\nCampana', '\nComedor ', '\nLuminaria', '\nCuarto de lavado ', '\nConexión para lavadora', '\nPiso de porcelanato ', '\nClóset de blancos', '\nPiso de duela laminada', '\n', '\nPrincipales características del edificio y amenidades: ', '\nElevador', '\nVigilancia 24 horas', '\nGimnasio', '\n', '\nDocumentos para poder rentar con nosotros:', '\n- INE o pasaporte.', '\n- 3 últimos comprobantes de ingresos y/o recibos de nómina.', '\n- Buró de crédito.', '\n- 6 referencias (3 familiares y 3 no familiares).', '\n', '\nEn caso de ser extranjero también se necesita: ', '\nVisa de residencia temporal o de visitante con permiso para realizar actividades remuneradas. *Si vienes a trabajar en una empresa mexicana se necesita una carta laboral.', '\n', '\nIMPORTANTE:', '\n- Se deben demostrar ingresos de 3 veces el valor de la renta.', '\n- En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad. ', '\n- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.', '\n', '\n¡Comienza una nueva etapa con Houm! Fácil, rápido, contigo.', '\n', '\n[ARR] ID HM: 49716.\n            ']",https://www.lamudi.com.mx/renta-de-departamento-en-polanco-i-seccion-miguel-hidalgo-id-49716.html
713,62147ebd4def088bf76faa59,"Renta de departamento en Santa Fe La Loma, Álvaro Obregón ID: 49195","$ 38,000 ","Avenida Bernardo Quintana Santa Fe, Álvaro Obregón",2,3,3,200,,,"['\n                [ARR] ID HM: 49195.', '\n', '\nEntérate de todos los beneficios al rentar con Houm:', '\n', '\n* No te pedimos aval.', '\n', '\n* Asistencia e intermediación con el propietario.', '\n', '\n* Firma tu contrato online.', '\n', '\n* Renta sin burocracia, papeleos y mucho más rápido.', '\n', '\nDepartamento en renta ubicado en exclusivo condominio en Santa Fe con una superficie total de 200m2.', '\nUbicación ideal para quienes trabajan al poniente de la ciudad.', '\n', '\nPrincipales características de la propiedad: ', '\n-Piso 5', '\n-3 Habitaciones', '\n-3 Baños completos', '\n-1 Medio baño', '\n-Cocina integral', '\n-Sala Comedor', '\n-Balcones', '\n-Cuarto de lavado y servicio', '\n-Persianas', '\n', '\nAmenidades y características del edificio;', '\n-Vigilancia 24/7', '\n-Ascensor', '\n-Gimnasio', '\n-Canchas', '\n-Salón de eventos', '\n-Jardines con asador', '\n-2 Estacionamientos techados independientes', '\n-Bodega', '\n', '\nDocumentos para poder rentar con nosotros:', '\n- INE o pasaporte.', '\n- 3 últimos comprobantes de ingresos y/o recibos de nómina.', '\n- Buró de crédito.', '\n- 6 referencias (3 familiares y 3 no familiares).', '\n', '\nEn caso de ser extranjero también se necesita: ', '\nVisa de residencia temporal o de visitante con permiso para realizar actividades remuneradas. *Si vienes a trabajar en una empresa mexicana se necesita una carta laboral.', '\n', '\nIMPORTANTE:', '\n- Se deben demostrar ingresos de 3 veces el valor de la renta.', '\n- En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad. ', '\n- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.', '\n', '\n¡Comienza una nueva etapa con Houm! Fácil, rápido, contigo.', '\n', '\n[ARR] ID HM: 49195.\n            ']",https://www.lamudi.com.mx/renta-de-departamento-en-santa-fe-la-loma-alvaro-obregon-id-49195.html
714,62147ebd4def088bf76faa5a,"Renta de departamento en Los Alpes, Álvaro Obregón ID: 46807","$ 22,000 ","Boulevard Adolfo López Mateos Los Alpes, Álvaro Obregón",2,2,2,83,,,"['\n                [ARR] ID HM: 46807.', '\n', '\nEntérate de todos los beneficios al rentar con Houm:', '\n', '\n* No te pedimos aval.', '\n', '\n* Asistencia e intermediación con el propietario.', '\n', '\n* Firma tu contrato online.', '\n', '\n* Renta sin burocracia, papeleos y mucho más rápido.', '\n', '\nDepartamento en renta, ubicado en la colonia Los Alpes cerca de avenidas principales como Anillo Periférico y Avenida Revolución, también se encontrara a 3 minutos la estación del metro Barranca del muerto correspondiente a la linea 7 del metro, cuenta con una superficie total de 83 m2.', '\n', '\nUbicación ideal, cercana a puntos importantes de la ciudad.', '\n', '\nPrincipales características de la propiedad:', '\n', '\n• 2 Recamaras', '\n', '\n• 2 Baños completos', '\n', '\n• 2 Estacionamientos', '\n', '\n• Cocina equipada', '\n', '\n• Horno', '\n', '\n• Campana', '\n', '\n• Cocina empotrada', '\n', '\n• Comedor', '\n', '\n• Luminaria', '\n', '\n• Cuarto de lavado', '\n', '\n• Conexión para lavadora', '\n', '\n• Piso: 9', '\n', '\n• 8 Departamentos por piso', '\n', '\n• Closets', '\n', '\n• Piso de duela laminada', '\n', '\nPrincipales características del edificio y amenidades:', '\n', '\n• Elevador', '\n', '\n• Vigilancia 24 horas', '\n', '\n• Salón de eventos', '\n', '\n• Salón de juegos', '\n', '\n• Área de asador', '\n', '\n• Alberca', '\n', '\n• Skylounge', '\n', '\n• business room', '\n', '\n• Gimnasio', '\n', '\n• Cine', '\n', '\n• Ludoteca', '\n', '\n• Jacuzzi', '\n', '\n• Sauna', '\n', '\n• Tienda', '\n', '\n• Salón de belleza', '\n', '\nDocumentos para poder rentar con nosotros:', '\n', '\n- INE o pasaporte', '\n', '\n- 3 últimos comprobantes de ingresos y/o recibos de nómina', '\n', '\n- Buró de crédito', '\n', '\n- 6 referencias (3 familiares y 3 no familiares)', '\n', '\nEn caso de ser extranjero también se necesita:', '\n', '\n• Visa de residencia temporal o de visitante con permiso para realizar actividades remuneradas. *Si vienes a trabajar en una empresa mexicana se necesita una carta laboral.', '\n', '\nIMPORTANTE:', '\n', '\n- Se deben demostrar ingresos de 3 veces el valor de la renta.', '\n', '\n- En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad.', '\n', '\n- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.', '\n', '\n¡Comienza una nueva etapa con Houm! Fácil, rápido, contigo.!', '\n', '\n[ARR] ID HM: 46807.\n            ']",https://www.lamudi.com.mx/renta-de-departamento-en-los-alpes-alvaro-obregon-id-46807.html
715,62147ebd4def088bf76faa5b,"Renta de departamento en Residencial Militar, Miguel Hidalgo ID: 48796","$ 47,500 ","Calle Monte Elbruz Residencial Militar, Miguel Hidalgo",2,4,3,315,,,"['\n                [ARR] ID HM: 48796.', '\n', '\nEntérate de todos los beneficios al rentar con Houm:', '\n', '\n* No te pedimos aval.', '\n', '\n* Asistencia e intermediación con el propietario.', '\n', '\n* Firma tu contrato online.', '\n', '\n* Renta sin burocracia, papeleos y mucho más rápido.', '\n', '\nDepartamento en renta ubicado en Polanco con una superficie total de 315m2.', '\nUbicación ideal para quienes trabajan al poniente / centro de la ciudad.', '\n', '\nPrincipales características de la propiedad: ', '\n-Piso 10', '\n-3 Habitaciones', '\n-3 Baños completos', '\n-1 Medio baño', '\n-Cocina integral', '\n-Sala Comedor', '\nTerraza', '\n-Área de lavado y servicio', '\n-Persianas', '\n', '\nAmenidades y características del edificio;', '\n-Vigilancia 24/7', '\n-Ascensor', '\n-2 Estacionamientos independientes', '\n', '\nDocumentos para poder rentar con nosotros:', '\n- INE o pasaporte.', '\n- 3 últimos comprobantes de ingresos y/o recibos de nómina.', '\n- Buró de crédito.', '\n- 6 referencias (3 familiares y 3 no familiares).', '\n', '\nEn caso de ser extranjero también se necesita: ', '\nVisa de residencia temporal o de visitante con permiso para realizar actividades remuneradas. *Si vienes a trabajar en una empresa mexicana se necesita una carta laboral.', '\n', '\nIMPORTANTE:', '\n- Se deben demostrar ingresos de 3 veces el valor de la renta.', '\n- En caso de que tus ingresos no lleguen a 3 veces el valor de la renta, estos pueden ser la suma de las personas que vivirán en la propiedad. ', '\n- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.', '\n', '\n¡Comienza una nueva etapa con Houm! Fácil, rápido, contigo.', '\n', '\n[ARR] ID HM: 48796.\n            ']",https://www.lamudi.com.mx/renta-de-departamento-en-residencial-militar-miguel-hidalgo-id-48796.html
